Laptop_Price,Laptop_Brand,Laptop_Colour,Laptop_Memory_GB,Laptop_Storage_GB,Laptop_Display_Size_in,Laptop_name,Laptop_Graphics,No_Of_Reviews,Rating_5,Processor_Company_Name,Storage_Type,Operating_System,Processor_Model
$399.99,Apple,Gold,8,128,13.3,MacBook Air,No Graphics,31,3.6,Intel,SSD,Mac OS, Core i5 - MREE2LL/A
$649.99,Apple,Gray,16,512,13,MacBook Pro,No Graphics,22,3.9,Intel,SSD,Mac OS, Core i5 - MWP42LL/A
$259.99,Apple,Silver,8,256,13.3,MacBook Air,No Graphics,11,4.1,Intel,Flash Storage,Mac OS, Core i5 - A1466
$829.99,Geek,Gray,8,256,13.6,Geek Squad Certified Refurbished MacBook Air,No Graphics,59,4.4,Apple,SSD,Windows11,M2 chip - GSRF MLXW3LL/A
$179.99,ASUS,eMMC,4,64eMMC,11.6,Chromebook,No Graphics,0,0 Reviews,Intel,eMMC,Windows11, Celeron N4020 - CX1101CMADB44
$409.99,Apple,Silver,8,128,13.3,Geek Squad Certified Refurbished MacBook Air,No Graphics,84,4.2,Intel,SSD,Mac OS, Core i5 - GSRF MVFK2LL/A
$529.99,Acer,Black,8,64eMMC,12,Chromebook,No Graphics,0,0 Reviews,Intel,eMMC,Windows11, with 8GB - NXKE4AA002
$699.00,Geek,Gold,8,512,13.3,Geek Squad Certified Refurbished MacBook Air,No Graphics,36,3.9,Apple,SSD,Windows11,M1 chip - GSRF MGNE3LL/A
"$1,799.99",Geek,Silver,16,1024,14,Geek Squad Certified Refurbished MacBook Pro,No Graphics,21,2.9,Apple,SSD,Windows11,Apple M1 Pro chip - GSRF MKGT3LL/A
$429.99,Apple,Gray,8,256,13,MacBook Air,No Graphics,21,4,Intel,SSD,Mac OS, 8th Gen - MRE92LL/A
$535.99,Dell,Gray,16,512,14,Refurbished,No Graphics,2,5,Intel,SSD,Windows11, Core i7 - 7490
"$2,510.99",Apple,Gray,32,1024,14,Geek Squad Certified Refurbished MacBook Pro,No Graphics,1,1,Apple,SSD,Mac OS,M2 Max - GSRF MPHG3LL/A
"$1,799.99",Apple,Silver,18,512,16,Refurbished,No Graphics,0,0 Reviews,No Info,SSD,Mac OS,No Info - GSRF MRW43LL/A
"$2,428.99",Apple,Silver,16,1024,16,Geek Squad Certified Refurbished MacBook Pro,No Graphics,4,3,Apple,SSD,Mac OS,M2 Pro - GSRF MNWD3LL/A
$799.99,MSI,Gray,8,512,14,No Model,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core i5 - MODERN14B1024
"$1,169.99",Apple,Silver,8,512,14,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,Apple,SSD,Mac OS,M3 chip - GSRF MR7J3LL/A
$309.99,Dell,Black,16,256,14,Refurbished,No Graphics,1,5,Intel,SSD,Windows11, 7th Gen - 5480
$329.99,HP,Silver,8,256,14,Elitebook,No Graphics,3,4.3,Intel,SSD,Windows11, i5 - X360.1040.G6.Pro
"$1,169.99",Apple,Gray,8,512,14,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,Apple,SSD,Mac OS,M3 chip - GSRF MTL73LL/A
$499.99,Apple,Gray,8,512,12,No Model,No Graphics,2,5,Intel,Flash Storage,Mac OS, Core i5 - GSRF MNYG2LL/A
"$1,079.00",Microsoft,Platinum,4,128,13.5,Refurbished,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core i5 - GSRF JRR-00001
$234.99,Apple,Silver,4,128,13.3,MacBook Air,No Graphics,93,4,Intel,Flash Storage,Mac OS, Core i5 - MJVE2LL/A
$899.99,Apple,Silver,16,512,15,Geek Squad Certified Refurbished MacBook Pro,No Graphics,16,4.3,Intel,Flash Storage,Mac OS, Core i7 - GSRF MPTV2LL/A
$519.99,Apple,Gold,8,512,12,Geek Squad Certified Refurbished Macbook®,No Graphics,2,5,Intel,Flash Storage,Mac OS, Core i5 - GSRF MNYL2LL/A
$359.99,Apple,Gray,8,256,12,Refurbished,No Graphics,4,4,Intel,Flash Storage,Mac OS, Core M3 - GSRF MNYF2LL/A
$499.99,Apple,Gold,8,512,12,No Model,No Graphics,2,5,Intel,Flash Storage,Mac OS, Core i5 - GSRF MNYN2LL/A
$559.00,Acer,Green,8,64eMMC,14,Chromebook,No Graphics,20,4.2,AMD Ryzen,eMMC,Windows11, 3 3250C - CP514-1H-R0VX
$649.99,Apple,Silver,16,512,13,MacBook Pro,No Graphics,6,3.2,Intel,SSD,Mac OS, Core i5 - MWP72LL/A
$438.99,Dell,Drive,8,256,14,Latitude,No Graphics,7,3.9,Intel,SSD,Windows11, Core i5 - E7470.i5.8.256.Pro
$229.99,Apple,Silver,8,128,13-inch,MacBook Air,No Graphics,16,3.7,No Info,SSD,Mac OS,No Info - A1466
$349.99,Dell,Black,16,256,14,Refurbished,No Graphics,7,3.6,Intel,SSD,Windows11, Core i5 - BB5-32868
$389.99,Apple,Silver,8,256,13.3,MacBook Pro,No Graphics,4,3.5,Intel,SSD,Mac OS, Core i5 - MPXU2LL/A SILVER CRB
"$1,349.99",Apple,Silver,8,1024,14,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,Apple,SSD,Mac OS,M3 chip - GSRF MR7K3LL/A
"$1,099.99",Geek,Silver,8,512,13.3,Geek Squad Certified Refurbished MacBook Pro,No Graphics,31,4,Apple,SSD,Windows11,M1 chip - GSRF MYDC2LL/A
$509.99,Apple,Gold,8,128,13.3,Geek Squad Certified Refurbished MacBook Air,No Graphics,58,4.3,Intel,Flash Storage,Mac OS, Core i5 - GSRF MREE2LL/A
"$2,024.99",Apple,Silver,16,1024,14,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,Apple,SSD,Mac OS,M2 Pro - GSRF MPHJ3LL/A
"$2,834.99",Apple,Silver,32,1024,16,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,Apple,SSD,Mac OS,M2 Max - GSRF MNWE3LL/A
$399.99,Apple,Silver,8,128,13.3,MacBook Air,No Graphics,31,3.6,Intel,SSD,Mac OS, Core i5 - MREA2LL/A
$549.99,Apple,Silver,8,256,13,Geek Squad Certified Refurbished MacBook Pro,No Graphics,47,4.4,Intel,SSD,Mac OS, Core i5 - GSRF MUHR2LL/A
"$1,489.99",Apple,Silver,16,1024,14,MacBook Pro,No Graphics,2,2.5,Apple,SSD,Mac OS,M1 Pro - MKGT3LL/A
"$1,349.99",Apple,Gray,8,1024,14,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,Apple,SSD,Mac OS,M3 chip - GSRF MTL83LL/A
$569.99,Apple,Silver,8,512,13,Geek Squad Certified Refurbished MacBook Pro,No Graphics,20,3.9,Intel,SSD,Mac OS, Core i5 - GSRF MXK72LL/A
$249.99,Apple,Silver,8,128,13.3,MacBook Air,No Graphics,87,4.3,Intel,Flash Storage,Mac OS, Core i5 - MMGF2LL/A
$459.99,Apple,Gold,8,256,13.3,Geek Squad Certified Refurbished MacBook Air,No Graphics,30,3.9,Intel,Flash Storage,Mac OS, Core i5 - GSRF MREF2LL/A
$449.99,Apple,Silver,8,128,13,Geek Squad Certified Refurbished MacBook Pro,No Graphics,56,4.1,Intel,SSD,Mac OS, Core i5 - GSRF MUHQ2LL/A
"$2,024.99",Apple,Gray,16,1024,14,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,Apple,SSD,Mac OS,M2 Pro - GSRF MPHF3LL/A
$499.99,Apple,Silver,8,512,13.3,Geek Squad Certified Refurbished MacBook Air,No Graphics,8,3.5,Intel,SSD,Mac OS, Core i7 - GSRF Z0UU1LL/A
"$2,834.99",Apple,Gray,32,1024,16,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,Apple,SSD,Mac OS,M2 Max - GSRF MNWA3LL/A
$362.99,ASUS,Silver,8,64eMMC,14,Chromebook,No Graphics,0,0 Reviews,Intel,eMMC,Windows11, Celeron N4500 - CX1400CKADB84F
$699.99,Apple,Silver,16,256,15,Refurbished,No Graphics,22,3.8,Intel,SSD,Mac OS, Core i7 - GSRF MR962LL/A
"$1,199.99",Apple,Drive,16,512,13.3,Geek Squad Certified Refurbished MacBook Air,No Graphics,0,0 Reviews,Intel,SSD,Mac OS, Core i5 - GSRF MVH62LL/A
$879.99,Apple,Silver,16,1024,13,Geek Squad Certified Refurbished MacBook Pro,No Graphics,6,3.7,Intel,SSD,Mac OS, Core i5 - GSRF MWP82LL/A
$829.99,Apple,Silver,16,512,16,Geek Squad Certified Refurbished MacBook Pro,No Graphics,75,4.1,Intel,SSD,Mac OS, Core i7 - GSRF MVVL2LL/A
$399.99,Apple,Gray,8,128,13.3,MacBook Air,No Graphics,31,3.6,Intel,SSD,Mac OS, Core i5 - MRE82LL/A
$629.99,Apple,Gray,16,256,15,Refurbished,No Graphics,22,3.8,Intel,SSD,Mac OS, Core i7 - GSRF MR932LL/A
$339.99,Apple,Silver,28,512,13.3,MacBook Pro,No Graphics,27,3.3,No Info,SSD,Mac OS,No Info - A1708
"$1,199.99",Apple,Silver,16,512,15.4,Refurbished,No Graphics,2,3,Intel,SSD,Mac OS, Core i9 - GSRF MV932LL/A
"$1,799.99",Apple,Silver,16,512,16-Inch,MacBook Pro,No Graphics,1,4,Apple,SSD,Mac OS,M2 Pro - MNWC3LL/A
"$1,489.99",Apple,Gray,16,1024,14,MacBook Pro,No Graphics,0,0 Reviews,Apple,SSD,Mac OS,M1 Pro - MKGQ3LL/A
$599.99,Apple,Silver,8,512,13,Geek Squad Certified Refurbished MacBook Pro,No Graphics,9,3.3,Intel,SSD,Mac OS, Core i5 - GSRF MV9A2LL/A
"$3,199.00",Apple,Black,16,1024,14,Refurbished,No Graphics,0,0 Reviews,No Info,SSD,Mac OS,No Info - GSRF MRX53LL/A
$539.99,Apple,Gray,8,256,13,MacBook Pro,No Graphics,0,0 Reviews,Intel,SSD,Mac OS, 8th Gen - MXK32LL/A
"$1,519.99",Apple,Gray,16,512,14-Inch,MacBook Pro,No Graphics,1,5,Apple,SSD,Mac OS,M2 Pro - MPHE3LL/A
$369.99,Apple,Silver,8,128,13.3,MacBook Pro,No Graphics,14,4,Intel,SSD,Mac OS, Core i5 - MPXR2LL/A
$989.99,Apple,Silver,4,256,13.3,Geek Squad Certified Refurbished MacBook Air,No Graphics,0,0 Reviews,Intel,SSD,Mac OS, Core i5 - TI-GSRF MD761LL/A
$809.99,Apple,Silver,4,128,13.3,Geek Squad Certified Refurbished MacBook Air,No Graphics,0,0 Reviews,Intel,SSD,Mac OS, Core i5 - TI-GSRF MD760LL/A
"$1,299.99",Apple,Gray,16,512,14,MacBook Pro,No Graphics,5,4.4,Apple,SSD,Mac OS,M1 Pro - MKGP3LL/A
"$1,799.99",Apple,Gray,16,512,16-Inch,MacBook Pro,No Graphics,1,4,Apple,SSD,Mac OS,M2 Pro - MNW83LL/A
$599.99,Apple,Gray,16,256,15.4,Geek Squad Certified Refurbished MacBook Pro,No Graphics,13,3.9,Intel,SSD,Mac OS, Core i7 - GSRF MV902LL/A
$779.99,Apple,Gray,28,512,13.3,MacBook Air,No Graphics,0,0 Reviews,No Info,SSD,Mac OS,No Info - A2337
$899.99,Apple,Silver,8,256,13,Geek Squad Certified Refurbished MacBook Pro,No Graphics,21,4.1,Intel,SSD,Mac OS, Core i5 - TI-GSRF MPXU2LL/A
$779.99,Apple,Silver,16,256,15,Geek Squad Certified Refurbished MacBook Pro,No Graphics,9,2.3,Intel,Flash Storage,Mac OS, Core i7 - GSRF MPTU2LL/A
$609.99,Apple,Silver,8,256,13,MacBook Pro,No Graphics,2,3.5,Intel,SSD,Mac OS, 8th Gen - MXK62LL/A
$549.99,Apple,Gray,8,512,13,Geek Squad Certified Refurbished MacBook Pro,No Graphics,9,3.3,Intel,SSD,Mac OS, Core i5 - GSRF MV972LL/A
$569.99,Apple,Gray,8,256,13.3,MacBook Pro,No Graphics,2,4.5,Intel,SSD,Mac OS, Core i5 - MR9Q2LL/A
$579.99,Apple,Gray,8,256,13.3,MacBook Pro,No Graphics,4,3.5,Intel,SSD,Mac OS, Core i5 - MPXT2LL/A GRAY CRB
$459.99,Apple,Silver,8,256,13,MacBook Air,No Graphics,4,5,Intel,SSD,Mac OS, 8th Gen - MREC2LL/A
$779.99,Apple,Gray,32,256,15.4,MacBook Pro,No Graphics,4,4,Intel,SSD,Mac OS, 9th Gen - MV902LL/A-32GB
"$1,449.99",Apple,Gray,16,512,16,MacBook Pro,No Graphics,4,3.5,Apple,SSD,Mac OS,M1 Pro - MK183LL/A
$379.99,Apple,Gray,8,128,13.3,MacBook Pro,No Graphics,27,3.3,Intel,SSD,Mac OS, Core i5 - MPXQ2LL/A GRAY CRB
"$1,599.99",Apple,Gray,16,1024,16,MacBook Pro,No Graphics,4,3.3,Apple,SSD,Mac OS,M1 Pro - MK193LL/A
$999.99,Apple,Silver,16,512,15,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,Intel,SSD,Mac OS, Core i7 - GSRF MR972LL/A
$779.99,Apple,Gray,16,512,15,MacBook Pro,No Graphics,2,4,Intel,SSD,Mac OS, 8th Gen - MV912LL/A
"$1,299.99",Apple,Silver,16,512,14,MacBook Pro,No Graphics,4,4,Apple,SSD,Mac OS,M1 Pro - MKGR3LL/A
$999.99,Apple,Silver,16,1024,16,MacBook Pro,No Graphics,42,3.8,Intel,SSD,Mac OS, Core i9 - MVVM2LL/A
$689.99,Apple,Gray,16,256,15,MacBook Pro,No Graphics,3,3.7,Intel,SSD,Mac OS, 9th Gen - MV902LL/A
$529.99,Apple,Gray,8,512,13.3,Refurbished,No Graphics,0,0 Reviews,Intel,SSD,Mac OS, Core i5 - MR9R2LL/A
$789.99,Apple,Silver,16,512,16,MacBook Pro,No Graphics,92,4.2,Intel,SSD,Mac OS, Core i7 - MVVL2LL/A
$999.99,Apple,Gray,16,1024,16,MacBook Pro,No Graphics,42,3.8,Intel,SSD,Mac OS, Core i9 - MVVK2LL/A
$309.99,Apple,Silver,8,128,13.3,MacBook Air,No Graphics,112,4.3,Intel,SSD,Mac OS, Core i5 - MQD32LL/A
"$1,599.99",Apple,Silver,16,1024,16,MacBook Pro,No Graphics,1,4,Apple,SSD,Mac OS,M1 Pro - MK1F3LL/A
$379.99,Apple,Silver,8,256,13.3,MacBook Pro,No Graphics,33,4,Intel,SSD,Mac OS, Core i5 - MPXU2LL/A
$279.99,Apple,Silver,8,256,13.3,MacBook Air,No Graphics,37,4.3,Intel,Flash Storage,Mac OS, Core i5 - MMGG2LL/A
$479.99,Apple,Silver,8,256,13.3,MacBook Air,No Graphics,0,0 Reviews,Intel,SSD,Mac OS, Core i5 - MVFK2LL/A
"$1,799.99",Apple,Silver,8,256,15.4,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,No Info,Flash Storage,Mac OS,No Info - TI-GSRF ME293LL/A
$957.99,Lenovo,Black,32,1024,15.6,Refurbished,NVIDIA Quadro P1000,0,0 Reviews,Intel,SSD,Windows11, 8th Gen - P52
$569.99,Apple,Gray,8,256,13.3,MacBook Air,No Graphics,12,4.4,Intel,SSD,Mac OS, Core i3 - MWTJ2LL/A Gray
"$1,199.99",Apple,Silver,4,128,13.3,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,No Info,Flash Storage,Mac OS,No Info - TI-GSRF ME864LL/A
"$1,099.99",Apple,Gray,16,1024,13,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,Intel,SSD,Mac OS, Core i7 - GSRF MV982LL/A
$979.99,Apple,Gray,8,256,13,Refurbished,No Graphics,0,0 Reviews,Intel,Flash Storage,Mac OS, Core i5 - 3PL GSRF MLH12LL/A
$389.99,Apple,Gray,16,512,13.3,MacBook Pro,No Graphics,10,2.6,Intel,SSD,Mac OS, Core i5 - MPXQ2LL/A
$809.99,Apple,Gray,16,1024,13,MacBook Pro,No Graphics,14,3.6,Intel,SSD,Mac OS, Core i5 - MWP52LL/A
No price available,ASUS,Black,16,1024,14,Vivobook,No Graphics,4,4,Intel,SSD,Windows11, EVO Edition - S5606MA-DS96
No price available,Lenovo,Grey,16,1024,14.5,Legion,NVIDIA GeForce RTX 4060,286,4.7,AMD Ryzen,SSD,Windows11, 7 7840HS - 82Y5000AUS
No price available,ASUS,Black,8,256,14,Vivobook,No Graphics,24,4.3,AMD Ryzen,SSD,Windows11, 3 7320U - E1404FA-BB33
No price available,Razer,Black,16,4096,16,Blade,NVIDIA GeForce RTX 4090,0,0 Reviews,Intel,SSD,Windows11, 24 - RZ09-05102EN9-R3U1
No price available,Dell,Blue,16,512,16.0,Inspiron,No Graphics,524,4.6,AMD Ryzen,SSD,Windows11, 5 7530U - i7635-A503BLU-PUS
No price available,Lenovo,Grey,16,1024,16,No Model,No Graphics,60,4.4,Intel,SSD,Windows11, Core i7 - 82VB0002US
No price available,ASUS,Gray,16,1024,16,Vivobook,NVIDIA GeForce RTX 4060,13,4.3,Intel,SSD,Windows11, 13 Gen - K6604JV-ES94
No price available,ASUS,Blue,16,1024,14,Zenbook,NVIDIA GeForce RTX 3070,31,4.6,Intel,SSD,Windows11, Core i7 - UX582ZW-AB76T
No price available,ASUS,Black,16,1024,16,ProArt Studiobook,NVIDIA GeForce RTX 4060,12,4.7,Intel,SSD,Windows11, 13 Gen - H7604JV-PS94T
No price available,ASUS,Gray,16,1024,16,Vivobook,NVIDIA GeForce RTX 4070,39,4.5,Intel,SSD,Windows11, 13 Gen - K6604JI-ES96
No price available,HP,Silver,16,512,14,Victus,No Graphics,2,5,Intel,SSD,Windows11, Core i7 - 16-R0010nr
No price available,Razer,Black,16,1024,14,Blade,NVIDIA GeForce RTX 4070,15,4.4,AMD Ryzen,SSD,Windows11, 9 7940HS - RZ09-0482XEH3-R3U1
No price available,Razer,Black,16,1024,14,Blade,NVIDIA GeForce RTX 4060,5,4.8,AMD Ryzen,SSD,Windows11, 9 7940HS - RZ09-0482VEH3-R3U1
No price available,Razer,Black,16,1024,14,Blade,NVIDIA GeForce RTX 4060,7,4.9,Intel,SSD,Windows11, 24 - RZ09-0483REH3-R3U1
No price available,Razer,Black,32,2048,14,Blade,NVIDIA GeForce RTX 4090,39,3.5,Intel,SSD,Windows11, i9 HX - RZ09-0483UEJ4-R3U1
No price available,Razer,Mercury,16,1024,14,Blade,NVIDIA GeForce RTX 3070,51,4.2,AMD Ryzen,SSD,Windows11, 9 6900HX - RZ09-0427NEM3-R3U1
No price available,HP,Black,16,512,17.3,OMEN,NVIDIA GeForce RTX 4060,4,5,Intel,SSD,Windows11, Core i7 - 17-CM2010nr
No price available,Razer,Black,16,1024,17.3,Blade,NVIDIA GeForce RTX 3070,13,4.5,Intel,SSD,Windows11, Core i9 - RZ09-0423QED3-R3U1
No price available,Razer,Black,32,1024,15.6,Blade,NVIDIA GeForce RTX 3080,7,3.4,Intel,SSD,Windows11, Core i7 - RZ09-0421PEC3-R3U1
No price available,Razer,Mercury,32,1024,16,Blade,NVIDIA GeForce RTX 4080,5,3.6,Intel,SSD,Windows11, i9 HX - RZ09-0483TEM3-R3U1
No price available,GIGABYTE,Silver,16,2048,16,No Model,No Graphics,5,3.4,Intel,SSD,Windows11, i7 - AERO 16 XE4-73US918HP
$166.99,HP,Blue,8,256,14,Pavilion,No Graphics,775,4.5,Intel,SSD,Windows11, Core i3 - 14-ek0013dx
$219.99,Microsoft,(Metal),16,512,15,No Model,No Graphics,209,4.8,Intel,SSD,Windows11, Evo Platform - RIP-00026
$396.99,Samsung,Graphite,16,1024,15.6,Galaxy Book3 360,No Graphics,722,4.7,Intel,SSD,Windows11, 13th Gen - NP750QFG-KA1US
$524.99,ASUS,Blue,12,512,16,Vivobook,No Graphics,1365,4.7,AMD Ryzen,SSD,Windows11, 7 5800HS - M1603QA-R712512
$699.99,Lenovo,Gray,16,512,14,ThinkBook,No Graphics,2,5,AMD Ryzen,SSD,Windows11, 7 - 21KJ000EUS
"$1,099.99",ASUS,Gray,16,512,16,ROG Zephyrus,NVIDIA GeForce RTX 4060,631,4.5,Intel,SSD,Windows11, 13th Gen - GU603VV-G16.I74060
$313.99,Dell,Sky,32,1024,13.4,XPS,Intel Iris Xe Graphics,269,4.5,Intel,SSD,Windows11, Evo i7 - XPS9315-7725SKY-PUS
"$1,299.99",GIGABYTE,Black,32,1024,16,Gaming Laptop IPS,NVIDIA GeForce RTX 4060,29,4.8,Intel,SSD,Windows11, i7 - G6X 9KG-43US864SH
$249.99,HP,Silver,4,64eMMC,14,No Model,No Graphics,16,3.8,Intel,eMMC,Windows11, Celeron with - 47X83UA#ABA
"$1,223.99",Lenovo,Grey,16,512,16,Legion,NVIDIA GeForce RTX 4060,302,4.6,AMD Ryzen,SSD,Windows11, 7 7840HS - 82Y9000PUS
"$1,147.99",Lenovo,Oatmeal,16,512,14,Yoga,No Graphics,513,4.6,Intel,SSD,Windows11, Evo Platform - 83B1001WUS
"$1,754.99",ASUS,Black,16,1024,16,ROG Zephyrus,NVIDIA GeForce RTX 4070,1205,4.5,Intel,SSD,Windows11, 13th Gen - GU604VI-M16.I94070
$749.99,Lenovo,Gray,16,1024,16,No Model,No Graphics,0,0 Reviews,AMD Ryzen,SSD,Windows11, 5 - 83DD002QUS
"$1,089.99",Dell,Silver,16,512,15.6,Latitude 5000,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core Ultra - VFR3R
$799.99,Dell,Blue,16,1024,16.0,Inspiron,No Graphics,139,4.8,AMD Ryzen,SSD,Windows11, 7 7730U - i7635-A497BLU-PUS
$849.99,Dell,Silver,16,1024,14.0,Inspiron,No Graphics,1766,4.7,Intel,SSD,Windows11, Core i7 - i7430-7374SLV-PUS
$759.99,Lenovo,Gray,16,512,16,ThinkBook,No Graphics,0,0 Reviews,No Info,SSD,Windows11,No Info - 21KH000AUS
$700.99,Lenovo,Teal,16,512,13.3,Yoga,No Graphics,259,4.7,AMD Ryzen,SSD,Windows11, 7 7730U - 83B2001TUS
"$1,759.00",MSI,Black,32,1024,16,Summit,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core Ultra - SUM16EVO14024
"$2,564.99",Razer,Black,32,1024,14,Blade,NVIDIA GeForce RTX 4070,3,5,AMD Ryzen,SSD,Windows11, 9 8945HS - RZ09-05081ED3-R3U1
"$1,378.99",Dell,Silver,16,2048,17.3,Precision,No Graphics,4,5,Intel,SSD,Windows11, 9th Gen - Precision 7740
"$2,199.99",Dell,Silver,32,1024,15.6,XPS,NVIDIA GeForce RTX 4060,165,4.5,Intel,SSD,Windows11, Evo i9 - XPS9530-9565SLV-PUS
$700.99,Lenovo,Black,8,256,13.3,ThinkPad,No Graphics,4,3.5,Intel,SSD,Windows11,Core i5-1335 - 21FJS05V00
"$1,299.99",Microsoft,(Metal),16,512,13.5,No Model,No Graphics,206,4.7,Intel,SSD,Windows11, Evo Platform - RBG-00062
$750.99,Acer,Black,12,512PCIe,17.3,No Model,NVIDIA GeForce RTX 3050,242,4.4,Intel,PCIe,Windows11, Core i5 - AN517-55-5354
$639.99,Lenovo,Black,8,256,14,ThinkPad,No Graphics,3,4.7,AMD Ryzen,SSD,Windows11, 5 - 21JR001QUS
"$2,699.99",MSI,Black,32,2048,17.3,Stealth,NVIDIA GeForce RTX 4080,37,4.1,Intel,SSD,Windows11, Core i9 - STEALTH1713008
$919.99,Lenovo,Gray,16,256,14,ThinkPad,No Graphics,1,5,Intel,SSD,Windows11, Core i5 - 21JK0051US
"$1,319.99",Samsung,Silver,16,1024,15.6,Galaxy Book2 Pro,No Graphics,1014,4.6,Intel,SSD,Windows11, 12th Gen - NP950QED-KB1US
$599.99,HP,Silver,8,512,17.3,No Model,No Graphics,48,4.7,Intel,SSD,Windows11, Pentium Silver - 17-CN0076nr
"$1,499.99",HP,Black,16,512,13.5,Spectre,No Graphics,436,4.7,Intel,SSD,Windows11, Core i7 - 14-ef2013dx
"$2,299.99",MSI,Gray,32,2048,16,Prestige,NVIDIA GeForce RTX 4070,4,4,Intel,SSD,Windows11, Evo Edition - PRE16STU14019
"$1,039.99",Acer,Blue,16,512,14,TravelMate,No Graphics,1,5,Intel,SSD,Windows11, Core i5 - NX.VP4AA.00B
$899.99,Microsoft,Platinum,16,512,14.4,GSRF Surface,NVIDIA GeForce RTX 3050,2,3.5,Intel,SSD,Windows11, Core i7 - GSRF A1Y-00001
$599.99,Microsoft,Platinum,16,256,14.4,GSRF Surface,No Graphics,9,3,Intel,SSD,Windows11, Core i5 - GSRF THR-00001
$776.99,Dell,Black,32,1024,17.3,Precision,No Graphics,11,3.7,Intel,SSD,Windows11, Core i7 - PRECISION 7710-32304
$399.99,HP,Gray,32,512,14,Refurbished,No Graphics,0,0 Reviews,Intel,SSD,Windows11, i7 - HP.15UG6.I7.8665U.32.512.W10P
"$1,729.99",Dell,Gray,16,256,14,Latitude 7000,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core Ultra - 4H3CC
"$2,449.99",Dell,Gray,32,512,14,Precision,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core Ultra - 6223J
$639.99,Lenovo,Grey,8,256,14,ThinkBook 14 G7,No Graphics,0,0 Reviews,AMD Ryzen,SSD,Windows11, 5 - 21MV0008US
$409.99,Microsoft,Sandstone,8,128,12.4,Refurbished,No Graphics,5,4,Intel,SSD,Windows11, Core i5 - GSRF THH-00035
$849.99,Dell,Black,32,512,14,Latitude,No Graphics,2,5,Intel,SSD,Windows11, 12th Gen - 7430
$799.99,Dell,Gray,16,512,14.0,Inspiron,No Graphics,0,0 Reviews,Snapdragon,SSD,Windows11, X Plus - i5441-SX8027GRY-PUS
"$1,569.99",HP,Silver,16,512,14,No Model,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core Ultra - A14RXUT#ABA
"$1,969.99",Lenovo,Black,16,1024,14,ThinkPad T14s,No Graphics,0,0 Reviews,No Info,SSD,Windows11,No Info - 21LS004BUS
$339.99,Microsoft,eMMC,4,64eMMC,12.4,Refurbished,No Graphics,1,1,Intel,eMMC,Windows11, Core i5 - GSRF 1ZO-00001
"$1,319.99",HP,Silver,16,256,14,EliteBook 640,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core Ultra - A1NQ1UT#ABA
"$1,189.99",HP,Gray,16,512,14,No Model,No Graphics,0,0 Reviews,AMD Ryzen,SSD,Windows11, 7 - A1WB7UT#ABA
"$1,819.99",HP,Silver,16,512,14,No Model,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core Ultra - A29XPUT#ABA
"$1,139.99",HP,Gray,16,512,14,No Model,No Graphics,0,0 Reviews,AMD Ryzen,SSD,Windows11, 5 - A1WB4UT#ABA
$909.99,HP,Silver,16,512,15.6,ProBook,No Graphics,0,0 Reviews,AMD Ryzen,SSD,Windows11, 7 - 7P3B4UT#ABA
"$3,299.99",Dell,Gray,32,1024,16.3,XPS,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core Ultra - 6CVC6
$572.99,Refurbished,Black,16,512,14,Refurbished,No Graphics,6,5,Intel,SSD,Windows11,Core i7-8650 - ThinkPad T480
"$1,499.99",HP,Silver,16,512,13.3,Elite x360 830 G11,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core Ultra - A14RMUT#ABA
$556.99,Lenovo,Blue,12,256,15.6,Refurbished,No Graphics,1,5,Intel,SSD,Windows11, Core i7 - GSRF 81JS005CUS
$249.99,Microsoft,Platinum,4,64eMMC,12.4,GSRF Surface,No Graphics,0,0 Reviews,Intel,eMMC,Windows11, 10th Generation - GSRF PG1-00001
$635.99,Lenovo,Black,16,500,14,Refurbished,No Graphics,2,5,Intel,SSD,Windows11, Core i7 - X1 Carbon
